 A013990 ,"45,165","110,085","28,050","64,920","36,870","150,273","49,081","119,827","24,934","62,049","16,611","37,115","20,504","84,606","27,963","68,579","20,231","48,036","11,439","27,805","16,366","65,667","21,117","51,247","15,449","44,453","14,016","29,004","14,988","63,630","15,965","48,016","4,782","3,583","-2,577","-1,199","1,378","2,036","5,153","3,232",-642,-639,101,2,-99,-293,80,133,"4,140","2,944","-2,476","-1,197","1,279","1,743","5,233","3,364",770,127,-427,-644,-217,269,"1,140",740,"3,370","2,817","-2,049",-553,"1,496","1,474","4,093","2,624",0,0,0,0,0,0,0,0,"3,370","2,817","-2,049",-553,"1,496","1,474","4,093","2,624",127,19,-7,-108,-101,110,-227,-55,"3,497","2,836","-2,056",-661,"1,394","1,584","3,865","2,569","238,013","217,225","221,672","217,540","232,634","109,859","89,514","94,446","90,235","115,511","128,154","127,711","127,226","127,305","117,124","66,399","49,108","51,499","48,762","63,604","37,838","19,946","22,012","19,479","33,801","28,561","29,162","29,487","29,283","29,803","171,614","168,117","170,172","168,778","169,030"
 A014100 ,"31,525","97,954","34,123","66,429","32,306","132,088","32,944","99,015","14,974","45,670","15,733","30,696","14,963","61,601","15,166","46,391","16,552","52,284","18,390","35,733","17,343","70,488","17,779","52,624","15,492","46,888","15,757","31,397","15,639","67,107","16,294","50,216","1,060","5,396","2,633","4,336","1,704","3,380","1,485","2,408",-568,-737,-93,-169,-103,-380,-136,-361,492,"4,659","2,540","4,168","1,601","3,000","1,349","2,047",35,991,562,957,395,623,285,460,457,"3,668","1,978","3,211","1,206","2,377","1,064","1,587",0,0,0,0,0,0,0,0,457,"3,668","1,978","3,211","1,206","2,377","1,064","1,587",0,0,0,0,0,67,0,0,457,"3,668","1,978","3,211","1,206","2,444","1,064","1,587","94,406","87,981","85,641","84,274","84,316","51,407","44,992","43,122","40,701","44,178","42,999","42,989","42,519","43,573","40,138","56,677","49,776","49,441","49,009","49,907","44,426","37,084","36,163","35,615","40,274","12,251","12,692","13,279","13,394","9,633","37,729","38,205","36,200","35,266","34,409"
 A014190 ,"49,637","147,626","54,188","97,989","43,801","175,615","41,922","127,105","45,007","133,539","48,806","88,532","39,726","159,941","38,641","115,672","4,630","14,086","5,382","9,457","4,075","15,674","3,282","11,433","4,060","11,926","4,113","7,866","3,753","14,699","3,676","10,622",570,"2,160","1,269","1,590",321,975,-394,811,195,366,75,171,96,"-2,520","-1,441","-2,043",765,"2,526","1,344","1,761",418,"-1,545","-1,835","-1,232",145,486,546,340,-206,"-2,916","-2,958","-2,835",620,"2,041",798,"1,421",623,"1,371","1,123","1,603",0,0,0,0,0,0,0,0,620,"2,041",798,"1,421",623,"1,371","1,123","1,603","-1,399","3,818","5,164","5,216",53,115,-11,-757,-779,"5,859","5,962","6,638",676,"1,486","1,112",846,"113,772","114,262","105,780","101,489","99,806","71,925","71,953","68,016","63,884","62,429","41,847","42,309","37,764","37,605","37,376","43,730","43,441","40,921","37,305","36,263","40,575","40,310","37,921","34,305","36,263","3,155","3,131","3,000","3,000",0,"70,042","70,821","64,860","64,184","63,543"
 A014200 ,"16,011","53,852","17,481","37,841","20,359","237,223","56,164","166,483","13,822","46,327","14,852","32,505","17,652","178,239","42,789","124,893","2,189","7,525","2,629","5,336","2,707","58,984","13,375","41,590","2,933","8,886","3,051","5,953","2,902","57,657","14,516","42,842",-744,"-1,361",-422,-617,-195,"1,327","-1,141","-1,252","-1,148",478,944,"1,626",682,"12,071",380,-938,"-1,892",-883,522,"1,009",487,"13,397",-761,"-2,190",-235,258,34,494,460,"4,174",190,612,"-1,656","-1,141",488,515,27,"9,224",-950,"-2,802",0,0,0,0,0,0,0,0,"-1,656","-1,141",488,515,27,"9,224",-950,"-2,802",26,-26,17,-52,-69,352,612,"1,201","-1,630","-1,167",505,463,-42,"9,575",-339,"-1,601","154,428","157,307","136,739","146,339","121,308","63,949","68,378","48,676","57,623","56,194","90,479","88,929","88,063","88,715","65,114","54,744","55,992","55,882","65,439","53,214","45,287","46,395","45,706","54,386","44,722","9,457","9,598","10,176","11,053","8,491","99,684","101,315","80,857","80,899","68,094"
 A014470 ,"4,372","8,248","1,182","3,876","2,694","72,221","11,011","70,855","3,243","4,573",0,0,0,"50,628","7,242","50,628","1,129","3,675","1,182","3,876","2,694","21,593","3,769","20,227",977,"2,136","1,123","2,489","1,366","21,248","4,281","19,920",152,"1,539",59,"1,387","1,328",345,-512,307,123,564,194,440,246,"1,287",295,"1,331",276,"2,103",252,"1,827","1,575","1,632",-216,"1,638",0,320,-736,320,"1,056","-3,036",82,404,276,"1,782",988,"1,507",518,"4,668",-299,"1,234",0,0,0,0,0,"260,314","254,357","260,314",276,"1,782",988,"1,507",518,"264,981","254,059","261,548",102,-187,-289,-289,0,"-5,954",-385,-384,377,"1,595",699,"1,217",518,"259,027","253,674","261,163","236,299","209,731","209,694","208,751","153,560","33,774","18,116","21,003","20,643","22,940","202,525","191,614","188,692","188,108","130,619","35,893","16,043","16,706","16,281","21,058","21,444","1,592","1,343","1,158","2,637","14,449","14,450","15,362","15,122","18,421","200,405","193,688","192,989","192,471","132,502"
 A014570 ,"12,897","37,732","13,860","24,835","10,975","47,391","11,774","33,899","7,796","23,016","8,374","15,221","6,847","29,570","7,130","20,674","5,102","14,715","5,486","9,614","4,128","17,821","4,644","13,225","3,968","11,820","4,299","7,852","3,553","15,286","3,694","11,319","1,133","2,895","1,186","1,762",576,"2,535",951,"1,906",17,52,37,35,-2,74,9,-5,"1,150","2,947","1,224","1,797",574,"2,609",960,"1,901",148,411,214,263,49,835,123,153,"1,002","2,536","1,009","1,534",525,"1,774",837,"1,748",0,0,0,0,0,0,0,0,"1,002","2,536","1,009","1,534",525,"1,774",837,"1,748",-77,-120,1,-44,-44,-72,-49,58,925,"2,416","1,010","1,490",480,"1,702",788,"1,807","60,981","59,504","59,237","59,197","60,048","42,386","40,782","40,967","40,437","41,670","18,596","18,723","18,270","18,760","18,378","9,756","9,205","9,843","9,519","10,265","6,767","6,547","7,339","7,308","7,706","2,989","2,658","2,504","2,211","2,558","51,225","50,300","49,394","49,679","49,783"
 A014620 ,"45,078","147,643","50,344","102,565","52,221","237,733","57,085","178,024","39,284","126,592","43,129","87,308","44,179","188,168","44,983","139,190","5,795","21,051","7,215","15,257","8,041","49,565","12,102","38,834","6,299","18,437","5,930","12,138","6,208","28,849","6,877","21,489",-504,"2,615","1,286","3,119","1,833","20,716","5,225","17,345","-2,673","-2,942",583,-269,-852,"3,580","3,543","4,779","-3,177",-327,"1,869","2,850",981,"24,296","8,768","22,124",-702,-95,404,607,203,"5,973","2,046","5,526","-2,475",-232,"1,465","2,243",778,"18,323","6,722","16,598",0,0,0,0,0,0,0,0,"-2,475",-232,"1,465","2,243",778,"18,323","6,722","16,598",-37,-112,-38,-75,-37,865,-26,-85,"-2,512",-344,"1,427","2,168",741,"19,188","6,696","16,512","494,502","501,441","509,941","516,205","525,828","246,807","253,142","260,638","254,145","267,594","247,695","248,299","249,303","262,060","258,235","43,144","47,572","57,499","60,314","72,613","21,755","26,634","36,734","40,213","51,892","21,390","20,938","20,764","20,101","20,722","451,357","453,869","452,442","455,890","453,215"
 A014940 ,"17,309","65,887","21,603","48,578","26,975","117,675","16,947","97,795","14,496","53,413","17,393","38,917","21,525","107,410","13,925","91,519","2,813","12,473","4,211","9,661","5,450","10,265","3,022","6,276","1,370","5,735","2,477","4,365","1,888","9,514","1,613","7,695","1,443","6,738","1,734","5,296","3,562",751,"1,409","-1,419",-205,-92,68,113,45,"-5,154",-743,"-2,608","1,237","6,647","1,802","5,409","3,608","-4,403",666,"-4,026",50,"-5,262",299,"-5,312","-5,611",1,0,1,"1,188","11,909","1,503","10,721","9,219","-4,403",666,"-4,027",0,0,0,0,0,0,0,0,"1,188","11,909","1,503","10,721","9,219","-4,403",666,"-4,027",38,65,41,27,-14,-444,44,-164,"1,226","11,974","1,543","10,748","9,205","-4,847",710,"-4,191","78,429","78,125","77,407","81,978","79,574","29,867","29,399","28,613","33,041","22,162","48,563","48,726","48,795","48,938","57,412","41,961","42,882","43,708","57,482","64,406","31,212","32,247","32,999","41,280","22,617","10,749","10,635","10,709","16,202","41,790","36,468","35,243","33,700","24,496","15,168"
 A014970 ,"10,147","30,791","11,075","20,645","9,569","41,575","10,835","31,354","8,404","25,444","9,287","17,040","7,753","35,013","9,219","26,541","1,743","5,347","1,788","3,604","1,816","6,563","1,616","4,813",477,"1,367",389,889,500,"1,920",570,"1,690","1,265","3,980","1,399","2,715","1,316","4,643","1,046","3,122",327,482,-29,155,185,"-1,380",-767,"-1,174","1,592","4,462","1,369","2,870","1,501","3,263",279,"1,948",346,967,296,621,325,657,61,420,"1,246","3,495","1,074","2,249","1,175","2,606",218,"1,528",0,0,0,0,0,0,0,0,"1,246","3,495","1,074","2,249","1,175","2,606",218,"1,528",0,0,0,0,0,-26,0,0,"1,246","3,495","1,074","2,249","1,175","2,580",218,"1,528","84,318","86,449","86,713","84,420","85,859","20,321","21,901","22,003","19,614","20,433","63,997","64,548","64,709","64,806","65,426","30,239","33,615","34,953","33,094","35,585","23,635","26,140","19,384","17,652","19,891","6,603","7,475","15,569","15,442","15,694","54,080","52,834","51,760","51,326","50,274"
 A015710 ,"26,813","77,143","27,657","50,330","22,674","110,755","32,546","79,942","19,824","56,154","19,924","36,330","16,406","79,687","23,431","57,051","6,989","20,989","7,733","14,001","6,268","31,068","9,115","22,891","4,361","13,762","5,234","9,401","4,167","21,177","5,063","14,192","2,628","7,228","2,499","4,600","2,101","9,891","4,052","8,698",-409,-589,-188,-180,8,-418,251,-136,"2,219","6,639","2,311","4,420","2,109","9,473","4,303","8,562",322,"1,453",342,"1,132",790,"2,074","1,219","1,410","1,898","5,186","1,969","3,288","1,319","7,399","3,084","7,152",0,0,0,0,0,0,0,0,"1,898","5,186","1,969","3,288","1,319","7,399","3,084","7,152",2,3,0,1,1,-17,0,-1,"1,899","5,188","1,969","3,289","1,320","7,382","3,084","7,152","116,003","111,873","111,966","110,078","113,683","46,126","43,485","44,182","42,182","45,313","69,877","68,388","67,784","67,896","68,369","23,996","21,765","23,827","21,185","25,019","16,722","14,470","16,472","14,023","17,296","7,274","7,295","7,355","7,162","7,723","92,007","90,108","88,139","88,893","88,663"
 A015750 ,"303,389","903,247","329,961","599,858","269,897","1,246,224","262,011","900,883","267,565","794,587","287,407","527,022","239,615","1,096,301","234,149","796,127","35,824","108,660","42,554","72,836","30,283","149,923","27,862","104,755","23,820","68,778","22,938","44,958","22,020","88,539","19,682","62,919","12,004","39,882","19,616","27,878","8,262","61,384","8,180","41,836","12,343","38,282","12,342","25,939","13,597","57,278","26,941","45,703","24,347","78,164","31,957","53,817","21,859","118,662","35,121","87,539","17,636","30,448","7,627","12,812","5,186","23,980","7,194","19,886","6,711","47,716","24,331","41,005","16,674","94,682","27,927","67,653",0,0,0,0,0,0,0,0,"6,711","47,716","24,331","41,005","16,674","94,682","27,927","67,653","4,791","3,341","-6,506","-1,450","5,056","-8,994","-4,942","-6,888","11,503","51,057","17,824","39,554","21,730","85,688","22,985","60,764","1,759,192","1,730,217","1,728,656","1,697,476","1,663,605","649,384","673,353","681,314","672,982","659,239","1,109,808","1,056,864","1,047,342","1,024,494","1,004,366","915,126","897,653","913,917","892,469","898,631","519,657","556,009","629,059","581,788","593,767","395,469","341,644","284,858","310,680","304,865","844,066","832,563","814,739","805,007","764,974"
 A016100 ,"28,846","91,576","28,928","62,730","33,801","158,739","23,966","126,050","13,947","51,829","14,679","37,882","23,203","96,239","16,111","72,618","14,900","39,748","14,249","24,848","10,598","62,500","7,855","53,432","6,625","22,972","7,367","16,347","8,980","30,885","5,949","22,422","8,274","16,775","6,882","8,501","1,619","31,615","1,906","31,010",-21,"-7,072","-6,250","-7,051",-800,-493,-400,-347,"8,253","9,703",632,"1,450",818,"31,122","1,505","30,663","1,416","3,271","1,866","1,855",-11,"9,185",246,"7,194","6,837","6,432","-1,234",-405,829,"21,937","1,259","23,469",0,0,0,0,0,0,0,0,"6,837","6,432","-1,234",-405,829,"21,937","1,259","23,469",0,-479,-479,-479,0,-873,-116,-361,"6,837","5,954","-1,712",-883,829,"21,065","1,143","23,108","149,526","148,483","149,093","149,938","152,015","59,877","59,669","74,790","74,535","79,324","89,649","88,814","74,302","75,403","72,691","59,271","67,438","66,405","68,150","68,142","15,846","35,247","40,834","42,697","57,655","43,425","32,191","25,571","25,453","10,487","90,256","81,045","82,687","81,788","83,873"
 A016170 ,"103,908","299,094","103,462","195,186","91,724","338,873","86,482","244,408",0,0,0,0,0,0,0,0,"103,908","299,094","103,462","195,186","91,724","338,873","86,482","244,408","82,823","237,954","82,830","155,131","72,300","275,615","69,456","198,650","21,085","61,141","20,632","40,056","19,423","63,258","17,027","45,758",803,"2,470",588,"1,667","1,078","2,025",948,"2,614","21,889","63,611","21,221","41,722","20,502","65,283","17,975","48,372","5,435","15,490","5,117","10,054","4,937","15,390","4,287","11,436","16,453","48,121","16,103","31,668","15,565","49,892","13,688","36,937",0,0,0,0,0,0,0,0,"16,453","48,121","16,103","31,668","15,565","49,892","13,688","36,937","-1,344","-6,321","-2,435","-4,977","-2,543","2,630","1,203","3,547","15,110","41,800","13,669","26,691","13,022","52,522","14,891","40,483","402,211","376,196","351,212","343,553","322,565","291,167","261,436","268,082","253,363","241,394","111,044","114,760","83,130","90,190","81,171","124,293","113,387","102,072","107,435","98,486","119,940","109,521","99,184","105,033","95,078","4,353","3,866","2,888","2,402","3,409","277,918","262,808","249,140","236,118","224,079"
 A016250 ,"178,415","586,403","242,362","407,988","165,626","788,563","197,648","565,454","164,693","539,765","224,509","375,072","150,562","717,590","184,169","520,925","13,722","46,638","17,852","32,916","15,063","70,973","13,480","44,530","9,807","30,019","9,644","20,213","10,569","58,027","10,960","31,630","3,915","16,618","8,208","12,703","4,495","12,947","2,519","12,900","-3,357","-1,891","-1,131","1,465","2,596","2,226",-12,"4,723",559,"14,727","7,077","14,168","7,091","15,173","2,507","17,623",133,"3,390","1,883","3,257","1,373","3,886","1,016","4,063",425,"11,337","5,194","10,912","5,718","11,287","1,492","13,560",0,0,0,0,0,0,0,0,425,"11,337","5,194","10,912","5,718","11,287","1,492","13,560",-865,"-2,164",-722,"-1,300",-578,-662,-407,"-1,532",-439,"9,173","4,472","9,612","5,140","10,625","1,084","12,028","401,395","429,353","390,893","394,048","442,187","196,330","217,568","181,784","186,599","240,781","205,065","211,785","209,109","207,449","201,406","252,693","280,213","246,225","253,163","299,899","240,368","269,708","237,260","245,252","291,000","12,326","10,504","8,965","7,911","8,899","148,701","149,140","144,668","140,884","142,288"
 A016670 ,"9,869","42,592","22,306","32,723","10,417","72,821","15,119","57,203","8,231","36,098","19,624","27,866","8,242","57,896","12,067","44,607","1,638","6,494","2,682","4,856","2,175","14,925","3,052","12,596","1,583","4,738","1,618","3,156","1,538","6,449","1,713","4,609",55,"1,756","1,063","1,701",637,"8,476","1,339","7,987","1,042","1,221",124,178,65,"-5,139",72,-55,"1,098","2,976","1,188","1,879",702,"3,337","1,411","7,932",246,649,253,404,150,789,406,"1,801",852,"2,327",934,"1,475",552,"2,548","1,005","6,130",0,0,0,0,0,0,0,0,852,"2,327",934,"1,475",552,"2,548","1,005","6,130",0,-13,0,-13,-13,16,-12,6,852,"2,314",934,"1,463",539,"2,564",993,"6,136","58,432","63,772","59,293","59,870","58,413","34,805","49,902","45,195","46,025","40,082","23,627","13,870","14,098","13,845","18,331","8,411","14,645","11,119","12,262","7,262","5,426","14,645","11,119","12,262","7,262","2,985",0,0,0,0,"50,021","49,126","48,175","47,607","51,151"
 A016920 ,"29,555","87,152","30,251","57,597","27,346","118,069","28,532","87,775","21,787","64,769","22,655","42,983","20,327","86,255","21,175","64,269","7,769","22,383","7,595","14,614","7,019","31,814","7,357","23,507","6,907","20,653","7,102","13,746","6,644","30,934","7,839","22,345",862,"1,730",493,868,375,879,-481,"1,162",-959,"-1,697",-303,-738,-435,"-2,771",579,-214,-97,33,190,130,-60,"-1,891",97,947,-154,-107,190,47,-143,-974,-53,-156,58,140,0,82,82,-917,150,"1,103",0,0,0,0,0,0,0,0,58,140,0,82,82,-917,150,"1,103",-50,176,16,227,211,"-1,084",25,-165,7,316,16,309,293,"-2,001",176,938,"122,384","124,544","126,745","126,417","131,190","57,502","60,035","62,088","62,034","70,002","64,882","64,509","64,657","64,383","61,188","81,951","84,118","86,335","85,908","87,741","70,118","71,491","73,775","73,444","76,220","11,833","12,627","12,561","12,464","11,521","40,433","40,425","40,410","40,509","43,449"
 A017000 ,"23,335","64,510","24,096","41,175","17,079","52,054","9,691","36,971","21,286","58,407","21,942","37,122","15,180","47,761","9,157","33,930","2,049","6,102","2,155","4,053","1,898","4,293",534,"3,040","1,674","4,976","1,551","3,302","1,751","6,194","1,437","4,050",375,"1,126",604,751,147,"-1,901",-903,"-1,010",-425,383,914,807,-107,41,-79,319,-50,"1,509","1,518","1,558",40,"-1,859",-983,-691,0,0,0,0,0,0,0,0,-50,"1,509","1,518","1,558",40,"-1,859",-983,-691,0,0,0,0,0,0,0,0,-50,"1,509","1,518","1,558",40,"-1,859",-983,-691,-21,-217,-182,-196,-15,-75,-75,-127,-71,"1,291","1,336","1,362",26,"-1,934","-1,058",-818,"103,057","110,841","111,592","98,045","97,951","91,824","100,641","90,381","77,038","77,148","11,234","10,200","21,211","21,007","20,802","54,582","62,295","64,382","50,861","49,650","41,252","35,523","36,478","30,680","27,590","13,330","26,771","27,904","20,181","22,061","48,476","48,546","47,210","47,184","48,300"
 A017480 ,"32,751","98,206","32,156","65,455","33,299","170,939","38,525","136,877","30,350","88,393","29,010","58,043","29,033","157,440","35,485","127,078","2,401","9,813","3,146","7,412","4,266","13,499","3,040","9,799","1,503","4,637","1,593","3,134","1,541","6,209","1,504","4,599",898,"5,176","1,553","4,278","2,725","7,290","1,536","5,200","1,323","3,075","1,323","1,752",429,"-8,731","-7,981","-7,364","2,221","8,251","2,876","6,030","3,154","-1,441","-6,445","-2,164",518,"1,801",644,"1,283",639,-578,"-1,412",-492,"1,703","6,450","2,231","4,747","2,515",-863,"-5,033","-1,673",0,0,0,0,0,0,0,0,"1,703","6,450","2,231","4,747","2,515",-863,"-5,033","-1,673",-106,"1,038",-588,"1,144","1,732","2,544","4,372","2,529","1,598","7,488","1,643","5,890","4,247","1,680",-661,856,"147,839","146,004","145,100","141,736","141,611","94,339","88,601","82,743","80,150","78,412","53,500","57,403","62,357","61,585","63,200","13,563","13,326","14,065","12,631","13,332","13,501","13,294","13,977","12,601","13,302",63,32,88,30,30,"134,276","132,678","131,035","129,104","128,280"
 A017510 ,"2,899","13,520","6,325","10,621","4,296","20,085","3,489","15,235","2,288","8,166","3,237","5,878","2,641","13,340","2,573","9,965",611,"5,354","3,088","4,743","1,655","6,745",916,"5,271",345,940,292,595,303,"1,516",397,"1,066",267,"4,414","2,796","4,148","1,352","5,229",518,"4,205",47,893,393,846,454,-403,99,-373,313,"5,307","3,188","4,994","1,806","4,826",617,"3,832",6,957,639,951,312,792,84,665,307,"4,350","2,550","4,043","1,493","4,034",533,"3,167",0,0,0,0,0,0,0,0,307,"4,350","2,550","4,043","1,493","4,034",533,"3,167",25,-641,-489,-666,-177,944,-221,680,332,"3,710","2,061","3,377","1,317","4,978",313,"3,847","73,636","73,414","72,192","71,393","69,918","15,327","16,736","13,377","22,167","15,613","58,309","56,678","58,815","49,226","54,305","9,709","9,819","10,658","9,955","9,613","3,058","3,147","3,839","3,030","3,058","6,651","6,672","6,819","6,926","6,555","63,927","63,595","61,534","61,437","60,306"
 A017650 ,"18,665","47,696","14,875","29,032","14,156","54,738","13,871","39,248","12,804","39,661","13,859","26,857","12,998","52,458","13,163","38,023","5,860","8,035","1,016","2,174","1,158","2,280",709,"1,226","1,030","3,032",991,"2,002","1,011","3,927","1,018","2,891","4,830","5,003",25,172,147,"-1,648",-309,"-1,666","3,927","11,082","5,697","7,155","1,458","-11,456",759,"1,844","8,757","16,084","5,722","7,327","1,605","-13,104",450,178,"1,513","2,393",538,880,342,"-1,257",28,206,"7,244","13,691","5,184","6,447","1,263","-11,847",422,-28,0,0,0,0,0,0,0,0,"7,244","13,691","5,184","6,447","1,263","-11,847",422,-28,-16,-73,-35,-56,-21,-38,-68,-204,"7,228","13,618","5,148","6,390","1,242","-11,885",354,-232,"117,073","103,082","105,291","104,377","109,816","28,187","16,732","21,773","21,217","19,983","88,886","86,350","83,518","83,160","89,833","21,826","15,063","22,421","22,748","16,534","4,335","3,349","11,195","11,829","3,671","17,490","11,713","11,225","10,919","12,863","95,247","88,019","82,871","81,629","93,282"
 A017680 ,"8,406","30,213","11,018","21,806","10,788","42,277","9,014","28,242","4,870","13,728","4,223","8,858","4,635","17,725","4,094","12,050","3,537","16,485","6,795","12,948","6,153","24,552","4,920","16,192","4,586","15,916","5,774","11,330","5,556","21,832","4,854","14,918","-1,050",569,"1,021","1,618",597,"2,720",66,"1,274",-172,"-4,962","-4,643","-4,790",-147,"-1,740",-173,-416,"-1,222","-4,393","-3,621","-3,171",450,980,-107,858,308,171,0,-137,-137,-130,-308,-451,"-1,529","-4,564","-3,621","-3,035",586,"1,110",201,"1,309",0,0,0,0,0,0,0,0,"-1,529","-4,564","-3,621","-3,035",586,"1,110",201,"1,309",0,0,0,0,0,3,0,0,"-1,529","-4,564","-3,621","-3,035",586,"1,112",201,"1,309","57,204","57,039","60,736","56,832","58,607","37,603","40,854","39,972","36,336","36,872","19,601","16,185","20,764","20,495","21,736","13,250","18,816","18,892","19,222","27,564","12,734","18,330","18,290","18,661","25,648",516,486,602,561,"1,916","43,954","38,223","41,844","37,610","31,044"
 A017890 ,"45,919","138,133","46,450","92,214","45,764","186,014","46,357","138,498","37,839","113,002","37,792","75,163","37,371","160,822","40,111","120,072","8,080","25,131","8,658","17,051","8,393","25,191","6,246","18,426","3,224","9,550","3,274","6,325","3,052","11,665","3,212","8,476","4,856","15,582","5,384","10,726","5,342","13,526","3,035","9,951",-176,"15,079","15,329","15,255",-74,-396,187,-93,"4,680","30,661","20,713","25,981","5,268","13,130","3,221","9,858","1,034","8,614","6,441","7,581","1,139","2,809",709,"2,138","3,646","22,047","14,272","18,401","4,128","10,321","2,512","7,720",0,0,0,0,0,0,0,0,"3,646","22,047","14,272","18,401","4,128","10,321","2,512","7,720",-99,-111,-3,-12,-9,-693,-63,-42,"3,547","21,936","14,269","18,389","4,119","9,628","2,448","7,677","250,368","249,476","245,106","234,460","236,149","89,171","90,097","89,107","80,849","84,499","161,196","159,379","155,999","153,611","151,650","34,422","37,077","46,977","39,421","43,061","27,728","30,494","41,368","33,620","36,519","6,694","6,583","5,609","5,801","6,542","215,946","212,398","198,129","195,039","193,088"
 A018000 ,"8,287","23,530","8,688","15,243","6,555","118,155","15,083","87,047","7,784","20,217","8,132","12,433","4,301","102,634","13,326","76,624",503,"3,313",555,"2,810","2,255","15,521","1,757","10,423","2,608","8,870","3,054","6,262","3,207","11,563","2,887","8,110","-2,105","-5,557","-2,499","-3,451",-952,"3,958","-1,130","2,312","-1,387","-7,365","-4,115","-5,978","-1,864","-16,927","-2,290","-7,504","-3,492","-12,922","-6,614","-9,430","-2,816","-12,970","-3,420","-5,192",0,0,0,0,0,0,0,0,"-3,492","-12,922","-6,614","-9,430","-2,816","-12,970","-3,420","-5,192",15,-843,-561,-858,-297,"-8,289",-460,"-6,773","-3,477","-13,765","-7,175","-10,288","-3,113","-21,259","-3,880","-11,964",0,0,0,0,0,"2,163",0,0,"-3,477","-13,765","-7,175","-10,288","-3,113","-19,096","-3,880","-11,964","261,663","248,957","252,826","246,537","273,385","115,541","104,567","100,751","94,579","124,465","146,122","144,389","152,075","151,958","148,919","210,784","201,841","203,328","193,926","234,866","185,100","172,536","170,243","157,524","188,392","25,684","29,305","33,085","36,402","46,473","50,879","47,115","49,498","52,611","38,519"
 A018290 ,"10,455","31,405","10,570","20,950","10,380","47,027","12,136","34,930","8,522","24,777","7,832","16,256","8,424","51,707","14,913","37,609","1,933","6,627","2,738","4,695","1,956","-4,680","-2,777","-2,680","1,619","4,961","1,897","3,343","1,445","7,806","1,858","5,160",314,"1,666",841,"1,352",511,"-12,486","-4,635","-7,839","-1,959","-3,074",-688,"-1,115",-427,"-11,555","-1,929","-3,790","-1,645","-1,408",153,237,84,"-24,041","-6,564","-11,629",0,0,0,0,0,0,0,0,"-1,645","-1,408",153,237,84,"-24,041","-6,564","-11,629",0,0,0,0,0,0,0,0,"-1,645","-1,408",153,237,84,"-24,041","-6,564","-11,629",0,0,0,0,0,568,0,0,"-1,645","-1,408",153,237,84,"-23,474","-6,564","-11,629","72,743","63,394","62,539","62,449","67,738","41,578","32,253","31,095","30,750","35,673","31,165","31,141","31,444","31,699","32,065","26,188","38,642","46,093","46,069","59,943","7,062","9,374","12,987","13,295","52,387","19,125","29,268","33,107","32,775","7,556","46,556","24,751","16,446","16,380","7,795"
 A018310 ,"67,368","200,631","67,809","133,263","65,454","260,350","71,010","196,367","47,183","149,337","52,026","102,154","50,128","196,109","51,393","147,401","20,185","51,294","15,783","31,109","15,326","64,242","19,617","48,966","5,853","17,178","5,988","11,325","5,293","23,065","5,424","17,905","14,332","34,116","9,795","19,784","10,033","41,177","14,193","31,061",666,"2,065",847,"1,399",553,"2,231",582,"1,866","14,998","36,181","10,642","21,183","10,586","43,408","14,775","32,927","3,575","8,482","2,439","4,907","2,468","10,146","3,542","7,846","11,423","27,699","8,203","16,277","8,118","33,262","11,233","25,081",0,0,0,0,0,0,0,0,"11,423","27,699","8,203","16,277","8,118","33,262","11,233","25,081",2,-1,-1,-4,-3,-296,11,17,"11,425","27,698","8,202","16,273","8,115","32,966","11,244","25,098","337,453","266,503","256,183","242,576","238,050","116,976","71,068","77,612","66,107","61,895","220,476","195,435","178,571","176,469","176,155","57,829","61,333","59,172","52,700","56,042","41,183","45,163","43,839","36,819","41,065","16,646","16,170","15,333","15,881","14,976","279,624","205,169","197,011","189,876","182,009"
 A018620 ,"5,714","19,893","7,107","14,179","7,072","23,507","5,616","17,438","4,298","15,002","5,298","10,705","5,407","16,943","4,397","12,209","1,416","4,891","1,809","3,475","1,665","6,564","1,219","5,229","1,463","5,153","1,779","3,689","1,910","6,565","1,413","4,896",-47,-262,30,-215,-245,-1,-195,333,-60,-167,-53,-107,-54,45,218,110,-107,-429,-23,-322,-299,44,23,443,0,-346,-346,-346,0,-309,0,-146,-107,-84,323,24,-299,353,23,589,0,0,0,0,0,0,0,0,-107,-84,323,24,-299,353,23,589,30,88,148,58,-90,71,-23,114,-77,4,471,81,-389,424,0,703,"56,145","53,837","42,351","42,241","36,685","22,486","24,271","17,308","17,522","16,928","33,659","29,566","25,044","24,720","19,757","34,239","31,191","21,324","20,337","15,502","7,190","7,571","7,851","7,036","9,183","27,049","23,619","13,473","13,301","6,319","21,906","22,646","21,027","21,904","21,183"
